domain,sources,decision,confidence,category,dr,ascore,traffic,positions,is_spam,links,ip,country,first,last,topical,signals,evidence,qa_note
ngwindow.com,semrush,REVIEW,REVIEW,Window-company microsite cluster (verify OWNERSHIP),0.0,2,0,0,,2,15.197.142.173,us,2026-06-10,2026-08-28,Y,1,"near-identical window-brand domain on a shared AWS IP with other window microsites | auth=2, dead — likely the client’s own microsite/typo-domain or a self-built PBN",OWNERSHIP CHECK: confirm whether you own this. Do NOT disavow your own sites — redirect/consolidate instead. Disavow only if it is a third-party PBN.
northgawindows.com,semrush,REVIEW,REVIEW,Window-company microsite cluster (verify OWNERSHIP),0.0,2,0,0,,2,3.33.152.147,us,2026-07-11,2026-08-25,Y,1,"near-identical window-brand domain on a shared AWS IP with other window microsites | auth=2, dead — likely the client’s own microsite/typo-domain or a self-built PBN",OWNERSHIP CHECK: confirm whether you own this. Do NOT disavow your own sites — redirect/consolidate instead. Disavow only if it is a third-party PBN.
northgeorgiawindow.com,semrush,REVIEW,REVIEW,Window-company microsite cluster (verify OWNERSHIP),0.0,2,0,0,,3,3.33.152.147,us,2026-07-27,2026-08-25,Y,1,"near-identical window-brand domain on a shared AWS IP with other window microsites | auth=2, dead — likely the client’s own microsite/typo-domain or a self-built PBN",OWNERSHIP CHECK: confirm whether you own this. Do NOT disavow your own sites — redirect/consolidate instead. Disavow only if it is a third-party PBN.
northgeorgiawindows.net,semrush,REVIEW,REVIEW,Window-company microsite cluster (verify OWNERSHIP),0.0,2,0,0,,6,15.197.225.128,us,2024-09-01,2026-08-20,Y,2,"near-identical window-brand domain on a shared AWS IP with other window microsites | auth=2, dead — likely the client’s own microsite/typo-domain or a self-built PBN",PASSED but carries a toxic signal — reconsider for disavow ; OWNERSHIP CHECK: confirm whether you own this. Do NOT disavow your own sites — redirect/consolidate instead. Disavow only if it is a third-party PBN.
northpointwindows.com,semrush,REVIEW,REVIEW,Window-company microsite cluster (verify OWNERSHIP),0.0,2,0,0,,6,3.33.251.168,us,2024-07-27,2026-08-17,Y,1,"near-identical window-brand domain on a shared AWS IP with other window microsites | auth=2, dead — likely the client’s own microsite/typo-domain or a self-built PBN",OWNERSHIP CHECK: confirm whether you own this. Do NOT disavow your own sites — redirect/consolidate instead. Disavow only if it is a third-party PBN.
performingwindows.com,semrush,REVIEW,REVIEW,Window-company microsite cluster (verify OWNERSHIP),0.0,2,0,0,,5,3.33.251.168,us,2024-08-06,2026-08-30,Y,1,"near-identical window-brand domain on a shared AWS IP with other window microsites | auth=2, dead — likely the client’s own microsite/typo-domain or a self-built PBN",OWNERSHIP CHECK: confirm whether you own this. Do NOT disavow your own sites — redirect/consolidate instead. Disavow only if it is a third-party PBN.
qualitypluswindows.com,semrush,REVIEW,REVIEW,Window-company microsite cluster (verify OWNERSHIP),0.0,2,0,0,,5,3.33.251.168,us,2024-07-31,2026-08-16,Y,1,"near-identical window-brand domain on a shared AWS IP with other window microsites | auth=2, dead — likely the client’s own microsite/typo-domain or a self-built PBN",OWNERSHIP CHECK: confirm whether you own this. Do NOT disavow your own sites — redirect/consolidate instead. Disavow only if it is a third-party PBN.
roiwindows.com,semrush,REVIEW,REVIEW,Window-company microsite cluster (verify OWNERSHIP),0.0,2,0,0,,6,15.197.225.128,us,2024-07-22,2026-08-16,Y,2,"near-identical window-brand domain on a shared AWS IP with other window microsites | auth=2, dead — likely the client’s own microsite/typo-domain or a self-built PBN",PASSED but carries a toxic signal — reconsider for disavow ; OWNERSHIP CHECK: confirm whether you own this. Do NOT disavow your own sites — redirect/consolidate instead. Disavow only if it is a third-party PBN.
thermalastwindows.com,semrush,REVIEW,REVIEW,Window-company microsite cluster (verify OWNERSHIP),0.0,2,0,0,,3,3.33.152.147,us,2026-02-08,2026-08-14,Y,1,"near-identical window-brand domain on a shared AWS IP with other window microsites | auth=2, dead — likely the client’s own microsite/typo-domain or a self-built PBN",OWNERSHIP CHECK: confirm whether you own this. Do NOT disavow your own sites — redirect/consolidate instead. Disavow only if it is a third-party PBN.
thermalprowindows.com,semrush,REVIEW,REVIEW,Window-company microsite cluster (verify OWNERSHIP),0.0,2,0,0,,5,15.197.225.128,us,2024-09-14,2026-08-17,Y,2,"near-identical window-brand domain on a shared AWS IP with other window microsites | auth=2, dead — likely the client’s own microsite/typo-domain or a self-built PBN",PASSED but carries a toxic signal — reconsider for disavow ; OWNERSHIP CHECK: confirm whether you own this. Do NOT disavow your own sites — redirect/consolidate instead. Disavow only if it is a third-party PBN.
thermatrustwindows.com,semrush,REVIEW,REVIEW,Window-company microsite cluster (verify OWNERSHIP),0.0,2,0,0,,4,3.33.251.168,us,2024-07-01,2026-08-19,Y,1,"near-identical window-brand domain on a shared AWS IP with other window microsites | auth=2, dead — likely the client’s own microsite/typo-domain or a self-built PBN",OWNERSHIP CHECK: confirm whether you own this. Do NOT disavow your own sites — redirect/consolidate instead. Disavow only if it is a third-party PBN.
windowdoor-test.com,ahrefs+semrush,REVIEW,REVIEW,Window-company microsite cluster (verify OWNERSHIP),0.0,2,0,0,,14,54.82.179.35,us,2025-07-17,2026-08-27,Y,1,"near-identical window-brand domain on a shared AWS IP with other window microsites | auth=2, dead — likely the client’s own microsite/typo-domain or a self-built PBN",OWNERSHIP CHECK: confirm whether you own this. Do NOT disavow your own sites — redirect/consolidate instead. Disavow only if it is a third-party PBN.
24-7pressrelease.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,41,0,0,,11,104.26.5.183,,2025-12-12,2026-07-25,,0,authority=41 (DR0/AS41); recognized or strong domain,
accio.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,53,0,0,,1,3.171.85.76,us,2026-04-20,2026-07-21,,0,authority=53 (DR0/AS53); recognized or strong domain,
ahouseinthehills.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,31,0,0,,1,104.21.58.64,,2026-08-18,2026-08-26,Y,0,authority=31 (DR0/AS31); recognized or strong domain,"KEEP on authority — topically relevant, likely genuine ; MANUAL: Real home/lifestyle blog — plausibly genuine editorial/sponsored."
apple.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,100,0,0,,2,2.20.134.27,tr,2026-03-16,2026-08-07,,0,authority=100 (DR0/AS100); recognized or strong domain,
arounddeal.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,27,0,0,,1,172.233.137.208,us,2025-11-29,2026-04-27,,0,authority=27 (DR0/AS27); recognized or strong domain,
barbend.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,56,0,0,,1,3.171.100.114,us,2026-01-05,2026-08-24,,0,authority=56 (DR0/AS56); recognized or strong domain,
bbb.org,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,78,0,0,,2,104.18.13.85,,2025-12-30,2026-06-16,,0,authority=78 (DR0/AS78); recognized or strong domain,
bing.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,96,0,0,,2,150.171.28.10,us,2026-03-17,2026-08-28,,0,authority=96 (DR0/AS96); recognized or strong domain,
bloomberry.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,34,0,0,,2,162.159.135.42,us,2026-07-04,2026-08-31,,0,authority=34 (DR0/AS34); recognized or strong domain,
brightside.me,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,49,0,0,,1,148.113.199.79,ca,2025-12-27,2026-08-22,,0,authority=49 (DR0/AS49); recognized or strong domain,
castbox.fm,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,46,0,0,,1,172.66.159.47,,2026-08-16,2026-08-16,,0,authority=46 (DR0/AS46); recognized or strong domain,MANUAL: Podcast platform profile/embed — harmless.
chamberofcommerce.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,38,0,0,,3,104.20.45.205,,2026-04-19,2026-04-19,,0,authority=38 (DR0/AS38); recognized or strong domain,
constantcontact.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,47,0,0,,394,104.16.234.42,,2025-07-23,2026-09-01,,0,authority=47 (DR0/AS47); recognized or strong domain,
constantcontactpages.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,40,0,0,,1,172.64.155.130,,2025-12-24,2026-07-23,,0,authority=40 (DR0/AS40); recognized or strong domain,
conves.io,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,34,0,0,,11,216.194.174.25,us,2023-07-07,2026-08-30,,0,authority=34 (DR0/AS34); recognized or strong domain,
coroflot.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,40,0,0,,1,172.67.70.137,,2026-02-25,2026-08-08,,0,authority=40 (DR0/AS40); recognized or strong domain,
dexknows.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,35,0,0,,10,172.64.146.75,,2026-01-25,2026-06-24,,0,authority=35 (DR0/AS35); recognized or strong domain,
diamondcertified.org,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,37,0,0,,2,3.170.19.42,us,2026-08-22,2026-08-31,,0,authority=37 (DR0/AS37); recognized or strong domain,
disgustingmen.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,39,0,0,,18,172.67.132.171,,2025-11-26,2026-09-01,,0,authority=39 (DR0/AS39); recognized or strong domain,KEEP on authority only + off-topic — verify editorial vs paid guest post ; MANUAL: DR39 men’s-interest magazine; a windows link here is off-topic — likely paid/guest placement. Verify naturalness.
dwmmag.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,27,0,0,,1,35.212.121.11,us,2026-04-16,2026-08-21,,0,authority=27 (DR0/AS27); recognized or strong domain,
energyswingwindows.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,26,0,0,,1,199.60.103.13,us,2025-09-13,2026-08-30,Y,0,authority=26 (DR0/AS26); recognized or strong domain,
enigma.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,35,0,0,,2,18.67.76.114,us,2026-01-14,2026-08-25,,0,authority=35 (DR0/AS35); recognized or strong domain,
enthrallinggumption.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,35,0,0,,2,104.21.84.206,,2026-08-21,2026-08-30,,0,authority=35 (DR0/AS35); recognized or strong domain,"KEEP on authority only + off-topic — verify editorial vs paid guest post ; MANUAL: Generic spun-content blog name (DR35), off-topic — possible high-DR PBN. Verify before trusting."
expertise.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,44,0,0,,2,64.239.123.193,us,2025-02-26,2026-08-27,,0,authority=44 (DR0/AS44); recognized or strong domain,
fixr.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,44,0,0,,1,151.101.2.132,us,2026-08-27,2026-08-27,,0,authority=44 (DR0/AS44); recognized or strong domain,
glarity.app,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,37,0,0,,3,104.21.32.145,,2026-02-16,2026-07-18,,0,authority=37 (DR0/AS37); recognized or strong domain,
glass.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,31,0,0,,1,35.212.99.39,us,2025-03-22,2026-04-23,Y,0,authority=31 (DR0/AS31); recognized or strong domain,
glassonweb.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,31,0,0,,1,151.101.193.127,us,2025-11-09,2026-08-20,Y,0,authority=31 (DR0/AS31); recognized or strong domain,
growjo.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,41,0,0,,8,172.67.74.237,,2025-07-31,2026-08-29,,0,authority=41 (DR0/AS41); recognized or strong domain,
growthzoneapp.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,41,0,0,,6,172.170.249.2,us,2026-08-21,2026-09-01,,0,authority=41 (DR0/AS41); recognized or strong domain,
hometownstation.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,39,0,0,,1,3.95.71.144,us,2026-08-18,2026-08-18,Y,0,authority=39 (DR0/AS39); recognized or strong domain,
housedigest.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,45,0,0,,1,3.171.61.84,us,2025-12-11,2026-08-23,Y,0,authority=45 (DR0/AS45); recognized or strong domain,
infinitywindows.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,38,0,0,,1,76.76.21.21,us,2026-02-08,2026-08-15,Y,0,authority=38 (DR0/AS38); recognized or strong domain,
inkl.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,42,0,0,,1,5.161.36.213,us,2026-02-18,2026-06-15,,0,authority=42 (DR0/AS42); recognized or strong domain,
lovehappensmag.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,38,0,0,,1,94.46.183.193,pt,2026-06-11,2026-08-17,,0,authority=38 (DR0/AS38); recognized or strong domain,KEEP on authority only + off-topic — verify editorial vs paid guest post ; MANUAL: Lifestyle magazine (DR38) — likely genuine or sponsored.
moneytalksnews.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,45,0,0,,2,172.66.167.30,,2025-06-18,2026-08-02,,0,authority=45 (DR0/AS45); recognized or strong domain,
neverbounce.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,44,0,0,,1,172.64.147.68,,2025-07-15,2026-06-13,,0,authority=44 (DR0/AS44); recognized or strong domain,
nextdoor.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,73,0,0,,3,3.162.125.7,us,2025-07-29,2026-07-23,Y,0,authority=73 (DR0/AS73); recognized or strong domain,
owler.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,45,0,0,,1,23.212.249.208,us,2025-10-13,2026-06-12,,0,authority=45 (DR0/AS45); recognized or strong domain,
parse.gl,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,33,0,0,,2,104.26.10.159,,2026-08-02,2026-08-04,,0,authority=33 (DR0/AS33); recognized or strong domain,
pinterest.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,100,0,0,,4,23.209.57.9,us,2026-01-07,2026-08-22,,0,authority=100 (DR0/AS100); recognized or strong domain,
pinuphouses.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,34,0,0,,1,104.21.7.247,,2026-08-26,2026-08-26,Y,0,authority=34 (DR0/AS34); recognized or strong domain,"KEEP on authority — topically relevant, likely genuine ; MANUAL: Tiny-house-plans site (DR34), topically adjacent — likely genuine."
porch.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,36,0,0,,1,34.149.95.51,us,2026-05-04,2026-06-25,,0,authority=36 (DR0/AS36); recognized or strong domain,
processregister.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,23,0,0,,2,184.154.88.2,us,2026-02-09,2026-07-16,,0,authority=23 (DR0/AS23); recognized or strong domain,
qualifiedremodeler.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,36,0,0,,1,35.212.5.182,us,2025-12-09,2026-08-16,Y,0,authority=36 (DR0/AS36); recognized or strong domain,
re-thinkingthefuture.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,49,0,0,,1,172.67.74.9,,2026-01-29,2026-08-14,,0,authority=49 (DR0/AS49); recognized or strong domain,
roswell365.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,32,0,0,,2,35.215.87.68,us,2025-04-14,2026-07-20,Y,0,authority=32 (DR0/AS32); recognized or strong domain,"KEEP on authority — topically relevant, likely genuine ; MANUAL: Local Roswell GA site — genuine local citation."
seamless.ai,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,46,0,0,,1,108.138.64.121,us,2026-08-05,2026-08-05,,0,authority=46 (DR0/AS46); recognized or strong domain,
sitelike.org,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,45,0,0,,15,172.67.69.134,,2025-10-03,2026-08-27,,0,authority=45 (DR0/AS45); recognized or strong domain,"MANUAL: Auto-generated “similar sites” aggregator — harmless, disavow optional."
siteprice.org,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,41,0,0,,1,104.21.46.92,,2026-05-01,2026-07-01,,0,authority=41 (DR0/AS41); recognized or strong domain,"MANUAL: Auto-generated “website value” aggregator — harmless, disavow optional."
sometimes-homemade.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,47,0,0,,1,104.21.92.175,,2026-08-15,2026-08-15,Y,0,authority=47 (DR0/AS47); recognized or strong domain,"KEEP on authority — topically relevant, likely genuine ; MANUAL: Real food/home blog (DR47) — likely genuine."
superpages.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,47,0,0,,15,172.64.154.144,,2025-10-24,2026-07-30,,0,authority=47 (DR0/AS47); recognized or strong domain,
thefuntimesguide.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,35,0,0,,1,172.67.220.187,,2026-01-15,2026-08-27,,0,authority=35 (DR0/AS35); recognized or strong domain,KEEP on authority only + off-topic — verify editorial vs paid guest post ; MANUAL: Long-running content site — likely genuine.
tntcode.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,26,0,0,,2,104.26.0.125,,2026-03-18,2026-08-17,,0,authority=26 (DR0/AS26); recognized or strong domain,
vsbattles.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,33,0,0,,1,104.26.5.95,,2026-03-07,2026-08-02,,0,authority=33 (DR0/AS33); recognized or strong domain,"MANUAL: Fan wiki (DR33); link is likely a forum/profile mention — low risk, keep."
weblancer.net,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,34,0,0,,1,104.26.2.9,,2025-11-05,2026-08-11,,0,authority=34 (DR0/AS34); recognized or strong domain,
williamsonchamber.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,31,0,0,,6,172.170.249.2,us,2026-08-21,2026-08-31,,0,authority=31 (DR0/AS31); recognized or strong domain,
windowanddoor.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,29,0,0,,2,2.22.245.83,gr,2025-12-22,2026-08-27,Y,0,authority=29 (DR0/AS29); recognized or strong domain,
windowdigest.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,4,0,0,,2,172.67.213.66,,2025-09-18,2026-08-29,Y,0,authority=4 (DR0/AS4); recognized or strong domain,
wiza.co,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,40,0,0,,2,172.66.43.61,,2026-01-13,2026-06-09,,0,authority=40 (DR0/AS40); recognized or strong domain,
yahoo.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,100,0,0,,5,66.218.84.137,us,2025-12-12,2026-07-03,,0,authority=100 (DR0/AS100); recognized or strong domain,
yellowpages.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,67,0,0,,5,172.64.155.252,,2025-11-16,2026-08-07,,0,authority=67 (DR0/AS67); recognized or strong domain,
zoominfo.com,semrush,KEEP,KEEP,LEGITIMATE / high-authority,0.0,73,0,0,,1,104.16.117.43,,2026-05-25,2026-05-25,,0,authority=73 (DR0/AS73); recognized or strong domain,
